overflow_key,company_slug,offline_start_utc,offline_end_utc,offline_end_source,first_observed_utc,last_observed_utc,source
thames:TWL00060,thames,2026-06-25T09:00:00Z,2026-07-07T07:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00061,thames,2023-09-04T01:00:00Z,2023-09-12T08:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00061,thames,2023-10-28T09:30:00Z,2023-11-07T08:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00061,thames,2026-01-19T11:00:00Z,2026-02-03T15:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00061,thames,2026-07-04T12:00:00Z,2026-07-10T10:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00064,thames,2024-12-12T09:45:00Z,2024-12-23T12:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00066,thames,2026-04-02T07:15:00Z,2026-04-07T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00069,thames,2022-07-19T02:45:00Z,2022-07-26T02:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00069,thames,2023-06-18T20:00:00Z,2023-08-11T07:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00069,thames,2023-09-01T02:00:00Z,2023-09-14T07:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00069,thames,2023-11-06T02:00:00Z,2023-11-09T11:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00069,thames,2023-11-28T02:00:00Z,2023-12-12T08:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00070,thames,2025-04-01T09:15:00Z,2025-06-20T08:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00071,thames,2023-03-22T11:00:00Z,2023-05-05T06:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00072,thames,2023-07-22T15:00:00Z,2023-08-07T10:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00072,thames,2024-01-04T17:00:00Z,2024-01-23T09:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00072,thames,2024-03-17T15:00:00Z,2024-04-02T07:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00072,thames,2026-05-15T15:00:00Z,2026-05-26T13:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00073,thames,2024-01-29T15:45:00Z,2024-06-07T14:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00073,thames,2024-06-10T07:45:00Z,2024-06-21T08:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00073,thames,2024-06-24T07:15:00Z,2024-06-28T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00073,thames,2025-11-12T20:00:00Z,2025-12-18T08:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00076,thames,2022-04-01T00:00:00Z,2022-12-31T23:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00076,thames,2024-11-17T06:15:00Z,2024-11-19T10:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00077,thames,2022-04-01T00:00:00Z,2022-04-12T12:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00077,thames,2022-04-18T20:30:00Z,2023-02-07T18:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00077,thames,2023-04-01T10:45:00Z,2023-04-12T13:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00080,thames,2022-04-01T00:00:00Z,2024-07-05T00:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00081,thames,2025-01-10T15:45:00Z,2025-01-28T08:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00082,thames,2022-10-24T20:15:00Z,2023-01-26T14:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00083,thames,2026-06-09T14:00:00Z,2026-06-16T08:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00084,thames,2022-04-01T00:00:00Z,2023-02-10T01:42:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00084,thames,2026-08-21T23:00:00Z,2026-09-07T09:46:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00084,thames,2026-09-11T15:00:00Z,2026-09-17T11:14:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00085,thames,2022-04-01T00:00:00Z,2024-12-31T23:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00086,thames,2023-06-18T04:00:00Z,2023-08-15T09:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00086,thames,2023-09-24T06:00:00Z,2023-09-28T15:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00086,thames,2023-10-07T06:00:00Z,2023-10-18T07:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00086,thames,2024-09-16T09:45:00Z,2024-10-01T07:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00086,thames,2025-05-06T14:45:00Z,2025-05-09T11:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00086,thames,2025-05-17T10:00:00Z,2025-05-20T11:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00086,thames,2025-05-20T13:30:00Z,2025-05-25T17:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00087,thames,2022-04-01T00:00:00Z,2023-01-24T23:02:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00087,thames,2023-11-17T00:00:00Z,2024-01-17T08:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00087,thames,2025-08-09T01:00:00Z,2025-08-12T07:24:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00087,thames,2026-07-05T01:00:00Z,2026-07-10T10:34:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00088,thames,2022-06-24T15:00:00Z,2022-11-11T08:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00088,thames,2023-07-26T07:30:00Z,2023-08-07T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00088,thames,2023-12-07T12:00:00Z,2023-12-13T10:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00088,thames,2024-03-02T12:00:00Z,2024-03-11T16:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00088,thames,2024-03-12T08:00:00Z,2024-03-15T12:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00088,thames,2025-04-24T18:15:00Z,2025-05-23T10:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00088,thames,2025-07-22T08:15:00Z,2025-07-25T11:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00088,thames,2025-09-24T07:30:00Z,2025-12-30T08:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00088,thames,2026-07-24T14:15:00Z,2026-08-07T07:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00088,thames,2026-09-07T15:30:00Z,2026-09-14T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00090,thames,2025-09-08T21:00:00Z,2025-09-12T07:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00093,thames,2022-09-23T20:18:00Z,2022-11-11T08:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00093,thames,2025-08-15T12:56:00Z,2025-09-10T08:52:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00093,thames,2026-07-13T15:48:00Z,2026-07-13T17:18:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00095,thames,2023-01-11T13:00:00Z,2023-01-27T09:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00095,thames,2023-09-10T05:00:00Z,2023-09-28T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00095,thames,2025-06-30T06:00:00Z,2025-07-07T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00095,thames,2025-07-11T06:00:00Z,2025-08-13T07:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00095,thames,2025-11-27T17:00:00Z,2025-12-19T14:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00096,thames,2023-06-25T04:00:00Z,2023-07-19T10:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00097,thames,2025-01-10T10:30:00Z,2025-01-14T07:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00101,thames,2023-09-25T01:00:00Z,2023-10-02T09:18:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00101,thames,2024-11-15T01:00:00Z,2024-11-25T15:50:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00101,thames,2025-10-07T10:00:00Z,2025-10-17T07:38:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00101,thames,2025-10-29T01:00:00Z,2025-11-04T08:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00101,thames,2026-04-21T01:00:00Z,2026-05-05T11:08:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00103,thames,2026-06-15T10:00:00Z,2026-06-30T09:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00105,thames,2025-09-18T03:00:00Z,2025-09-24T12:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00105,thames,2026-05-24T03:00:00Z,2026-05-28T14:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00106,thames,2022-04-01T00:00:00Z,2022-09-22T09:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00106,thames,2022-10-23T10:30:00Z,2022-10-27T10:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00106,thames,2022-10-27T11:45:00Z,2024-11-12T09:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00106,thames,2025-05-27T08:45:00Z,2025-06-16T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-09-27T00:00:00Z,2024-09-27T05:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-09-27T15:30:00Z,2024-09-28T11:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-09-29T08:45:00Z,2024-09-29T10:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-09-30T03:00:00Z,2024-09-30T04:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-09-30T05:00:00Z,2024-09-30T05:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-10-06T23:45:00Z,2024-10-07T09:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-10-07T21:45:00Z,2024-10-08T02:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-10-08T03:15:00Z,2024-10-08T11:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-10-08T17:00:00Z,2024-10-08T17:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-10-10T08:00:00Z,2024-10-10T10:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00108,thames,2024-10-11T14:15:00Z,2024-10-24T07:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00109,thames,2022-07-26T13:30:00Z,2023-08-10T23:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00109,thames,2023-08-11T00:00:00Z,2023-08-22T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00109,thames,2023-08-29T09:30:00Z,2023-09-28T07:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00109,thames,2024-02-05T09:00:00Z,2026-07-20T07:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00111,thames,2023-09-17T06:15:00Z,2023-09-28T09:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00112,thames,2024-04-30T13:45:00Z,2024-05-31T10:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00112,thames,2024-12-23T07:30:00Z,2024-12-24T00:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00112,thames,2026-07-14T09:00:00Z,2026-08-20T14:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00113,thames,2023-05-25T06:00:00Z,2023-07-05T10:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00113,thames,2023-07-09T06:00:00Z,2023-07-25T10:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00115,thames,2022-04-01T00:00:00Z,2023-03-09T14:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00115,thames,2023-04-11T21:00:00Z,2023-04-12T08:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00115,thames,2024-09-12T10:00:00Z,2024-09-19T14:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2022-04-01T00:00:00Z,2024-12-05T00:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-04-01T04:48:00Z,2025-05-14T12:12:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-05-14T13:52:00Z,2025-10-14T11:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-10-15T07:38:00Z,2025-10-15T13:18:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-10-16T08:08:00Z,2025-10-16T16:08:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-10-17T08:18:00Z,2025-10-17T09:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-10-29T08:28:00Z,2025-10-29T17:34:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-11-05T07:28:00Z,2025-11-05T12:06:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-11-11T09:50:00Z,2025-11-11T16:54:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-11-18T09:30:00Z,2025-11-18T15:20:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-11-26T09:42:00Z,2025-11-26T17:12:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-11-27T10:44:00Z,2025-11-28T08:16:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-12-03T08:40:00Z,2025-12-03T14:20:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-12-10T08:16:00Z,2025-12-10T15:28:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-12-17T09:06:00Z,2025-12-17T14:24:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2025-12-18T07:54:00Z,2025-12-18T17:54:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-01-22T09:00:00Z,2026-01-22T12:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-01-29T09:22:00Z,2026-01-29T16:46:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-02-05T13:12:00Z,2026-02-05T14:50:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-02-06T13:12:00Z,2026-02-06T13:56:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-02-12T13:46:00Z,2026-02-12T14:26:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-02-25T09:18:00Z,2026-02-25T13:58:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-02-27T09:10:00Z,2026-02-27T12:20:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-03-18T08:24:00Z,2026-03-18T11:32:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-04-28T08:42:00Z,2026-04-28T15:54:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-04-30T11:22:00Z,2026-05-01T17:04:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-05-05T07:08:00Z,2026-05-05T14:36:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-05-12T09:58:00Z,2026-05-12T15:12:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-05-15T09:02:00Z,2026-05-15T13:08:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-05-18T03:10:00Z,2026-05-18T17:08:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-05-26T03:12:00Z,2026-05-26T08:28:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-05-27T06:30:00Z,2026-05-27T16:08:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-05-28T06:24:00Z,2026-05-28T15:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-05-29T08:34:00Z,2026-05-29T12:10:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-06-01T06:40:00Z,2026-06-02T04:26:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-06-09T08:04:00Z,2026-06-09T16:28:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-06-10T07:20:00Z,2026-06-10T14:48:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-06-19T07:06:00Z,2026-06-19T14:16:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-06-30T08:48:00Z,2026-06-30T10:50:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-07-01T02:40:00Z,2026-07-01T06:24:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-07-15T07:48:00Z,2026-07-15T11:26:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-07-29T07:58:00Z,2026-07-29T14:22:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-07-30T07:00:00Z,2026-07-30T15:36:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-08-19T07:44:00Z,2026-08-19T10:38:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-08-21T07:22:00Z,2026-08-21T13:38:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-09-09T07:38:00Z,2026-09-09T13:42:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00116,thames,2026-09-10T03:16:00Z,2026-09-10T12:40:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00117,thames,2024-01-03T05:00:00Z,2024-01-17T10:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00117,thames,2024-11-01T15:45:00Z,2024-11-19T14:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00117,thames,2024-11-21T11:45:00Z,2024-12-05T12:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00117,thames,2025-01-23T15:45:00Z,2025-02-20T12:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00117,thames,2025-03-06T09:30:00Z,2025-07-22T06:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00118,thames,2023-02-08T09:30:00Z,2023-02-08T14:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00118,thames,2023-06-12T13:45:00Z,2023-06-30T14:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00118,thames,2024-01-18T11:15:00Z,2024-01-23T14:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00118,thames,2024-11-27T15:00:00Z,2024-12-11T08:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00118,thames,2025-01-26T18:00:00Z,2025-02-19T08:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00118,thames,2025-11-06T09:00:00Z,2025-11-11T08:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00118,thames,2025-11-14T08:00:00Z,2026-01-16T15:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00118,thames,2026-06-16T10:00:00Z,2026-06-30T09:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00119,thames,2022-06-15T08:00:00Z,2022-11-10T12:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00119,thames,2023-08-14T12:30:00Z,2023-08-16T08:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00121,thames,2026-07-24T07:00:00Z,2026-08-06T10:34:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00122,thames,2024-03-15T08:30:00Z,2024-03-20T12:00:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00122,thames,2025-11-28T15:45:00Z,2025-12-15T09:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00123,thames,2022-10-24T11:30:00Z,2022-11-03T10:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00123,thames,2022-12-08T12:45:00Z,2022-12-12T01:45:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00124,thames,2022-07-03T02:45:00Z,2023-04-12T12:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00125,thames,2023-12-02T19:00:00Z,2023-12-20T09:30:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00125,thames,2025-02-07T08:15:00Z,2025-03-03T08:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
thames:TWL00125,thames,2026-02-23T15:45:00Z,2026-03-04T11:15:00Z,feed,2026-09-19T20:01:39Z,2026-09-19T20:01:39Z,thames_api
